,country,year,sex-age,cases,sex,age
9706,NU,1980,m514,,m,5-14
9707,NU,1981,m514,,m,5-14
9708,NU,1982,m514,,m,5-14
9709,NU,1983,m514,,m,5-14
9710,NU,1984,m514,,m,5-14
9711,NU,1985,m514,,m,5-14
9712,NU,1986,m514,,m,5-14
9713,NU,1987,m514,,m,5-14
9714,NU,1988,m514,,m,5-14
9715,NU,1990,m514,,m,5-14
9716,NU,1992,m514,,m,5-14
9717,NU,1993,m514,,m,5-14
9718,NU,1994,m514,,m,5-14
9719,NU,1995,m514,,m,5-14
9720,NU,1996,m514,,m,5-14
9721,NU,1997,m514,,m,5-14
9722,NU,1998,m514,,m,5-14
9723,NU,1999,m514,,m,5-14
9724,NU,2000,m514,,m,5-14
9725,NU,2001,m514,,m,5-14
9726,NU,2002,m514,,m,5-14
9727,NU,2003,m514,,m,5-14
9728,NU,2004,m514,,m,5-14
9729,NU,2005,m514,,m,5-14
9730,NU,2006,m514,0.0,m,5-14
9731,NU,2007,m514,0.0,m,5-14
9732,NU,2008,m514,,m,5-14
9733,NZ,1980,m514,,m,5-14
9734,NZ,1981,m514,,m,5-14
9735,NZ,1982,m514,,m,5-14
9736,NZ,1983,m514,,m,5-14
9737,NZ,1984,m514,,m,5-14
9738,NZ,1985,m514,,m,5-14
9739,NZ,1986,m514,,m,5-14
9740,NZ,1987,m514,,m,5-14
9741,NZ,1988,m514,,m,5-14
9742,NZ,1989,m514,,m,5-14
9743,NZ,1990,m514,,m,5-14
9744,NZ,1991,m514,,m,5-14
9745,NZ,1992,m514,,m,5-14
9746,NZ,1993,m514,,m,5-14
9747,NZ,1994,m514,,m,5-14
9748,NZ,1995,m514,,m,5-14
9749,NZ,1996,m514,,m,5-14
9750,NZ,1997,m514,,m,5-14
9751,NZ,1998,m514,,m,5-14
9752,NZ,1999,m514,,m,5-14
9753,NZ,2000,m514,,m,5-14
9754,NZ,2001,m514,,m,5-14
9755,NZ,2002,m514,,m,5-14
9756,NZ,2003,m514,,m,5-14
9757,NZ,2004,m514,,m,5-14
9758,NZ,2005,m514,,m,5-14
9759,NZ,2006,m514,5.0,m,5-14
9760,NZ,2007,m514,0.0,m,5-14
9761,NZ,2008,m514,0.0,m,5-14
9762,OM,1980,m514,,m,5-14
9763,OM,1981,m514,,m,5-14
9764,OM,1982,m514,,m,5-14
9765,OM,1983,m514,,m,5-14
9766,OM,1984,m514,,m,5-14
9767,OM,1985,m514,,m,5-14
9768,OM,1986,m514,,m,5-14
9769,OM,1987,m514,,m,5-14
9770,OM,1988,m514,,m,5-14
9771,OM,1989,m514,,m,5-14
9772,OM,1990,m514,,m,5-14
9773,OM,1991,m514,,m,5-14
9774,OM,1992,m514,,m,5-14
9775,OM,1993,m514,,m,5-14
9776,OM,1994,m514,,m,5-14
9777,OM,1995,m514,,m,5-14
9778,OM,1996,m514,,m,5-14
9779,OM,1997,m514,,m,5-14
9780,OM,1998,m514,,m,5-14
9781,OM,1999,m514,,m,5-14
9782,OM,2000,m514,,m,5-14
9783,OM,2001,m514,,m,5-14
9784,OM,2002,m514,,m,5-14
9785,OM,2003,m514,,m,5-14
9786,OM,2004,m514,,m,5-14
9787,OM,2005,m514,,m,5-14
9788,OM,2006,m514,6.0,m,5-14
9789,OM,2007,m514,,m,5-14
9790,OM,2008,m514,0.0,m,5-14
9791,PA,1980,m514,,m,5-14
9792,PA,1981,m514,,m,5-14
9793,PA,1982,m514,,m,5-14
9794,PA,1983,m514,,m,5-14
9795,PA,1984,m514,,m,5-14
9796,PA,1985,m514,,m,5-14
9797,PA,1986,m514,,m,5-14
9798,PA,1987,m514,,m,5-14
9799,PA,1988,m514,,m,5-14
9800,PA,1989,m514,,m,5-14
9801,PA,1990,m514,,m,5-14
9802,PA,1991,m514,,m,5-14
9803,PA,1992,m514,,m,5-14
9804,PA,1993,m514,,m,5-14
9805,PA,1994,m514,,m,5-14
9806,PA,1995,m514,,m,5-14
9807,PA,1996,m514,,m,5-14
9808,PA,1997,m514,,m,5-14
9809,PA,1998,m514,,m,5-14
9810,PA,1999,m514,,m,5-14
9811,PA,2000,m514,,m,5-14
9812,PA,2001,m514,,m,5-14
9813,PA,2002,m514,,m,5-14
9814,PA,2003,m514,,m,5-14
9815,PA,2004,m514,,m,5-14
9816,PA,2005,m514,,m,5-14
9817,PA,2006,m514,,m,5-14
9818,PA,2007,m514,,m,5-14
9819,PA,2008,m514,8.0,m,5-14
9820,PE,1980,m514,,m,5-14
9821,PE,1981,m514,,m,5-14
9822,PE,1982,m514,,m,5-14
9823,PE,1983,m514,,m,5-14
9824,PE,1984,m514,,m,5-14
9825,PE,1985,m514,,m,5-14
9826,PE,1986,m514,,m,5-14
9827,PE,1987,m514,,m,5-14
9828,PE,1988,m514,,m,5-14
9829,PE,1989,m514,,m,5-14
9830,PE,1990,m514,,m,5-14
9831,PE,1991,m514,,m,5-14
9832,PE,1992,m514,,m,5-14
9833,PE,1993,m514,,m,5-14
9834,PE,1994,m514,,m,5-14
9835,PE,1995,m514,,m,5-14
9836,PE,1996,m514,,m,5-14
9837,PE,1997,m514,,m,5-14
9838,PE,1998,m514,,m,5-14
9839,PE,1999,m514,,m,5-14
9840,PE,2000,m514,,m,5-14
9841,PE,2001,m514,,m,5-14
9842,PE,2002,m514,,m,5-14
9843,PE,2003,m514,,m,5-14
9844,PE,2004,m514,,m,5-14
9845,PE,2005,m514,,m,5-14
9846,PE,2006,m514,364.0,m,5-14
9847,PE,2007,m514,385.0,m,5-14
9848,PE,2008,m514,74.0,m,5-14
9849,PF,1980,m514,,m,5-14
9850,PF,1981,m514,,m,5-14
9851,PF,1982,m514,,m,5-14
9852,PF,1983,m514,,m,5-14
9853,PF,1984,m514,,m,5-14
9854,PF,1985,m514,,m,5-14
9855,PF,1986,m514,,m,5-14
9856,PF,1987,m514,,m,5-14
9857,PF,1988,m514,,m,5-14
9858,PF,1989,m514,,m,5-14
9859,PF,1990,m514,,m,5-14
9860,PF,1991,m514,,m,5-14
9861,PF,1992,m514,,m,5-14
9862,PF,1993,m514,,m,5-14
9863,PF,1994,m514,,m,5-14
9864,PF,1995,m514,,m,5-14
9865,PF,1996,m514,,m,5-14
9866,PF,1997,m514,,m,5-14
9867,PF,1998,m514,,m,5-14
9868,PF,1999,m514,,m,5-14
9869,PF,2000,m514,,m,5-14
9870,PF,2001,m514,,m,5-14
9871,PF,2002,m514,,m,5-14
9872,PF,2003,m514,,m,5-14
9873,PF,2004,m514,,m,5-14
9874,PF,2005,m514,,m,5-14
9875,PF,2006,m514,,m,5-14
9876,PF,2007,m514,,m,5-14
9877,PF,2008,m514,1.0,m,5-14
9878,PG,1980,m514,,m,5-14
9879,PG,1981,m514,,m,5-14
9880,PG,1982,m514,,m,5-14
9881,PG,1983,m514,,m,5-14
9882,PG,1984,m514,,m,5-14
9883,PG,1985,m514,,m,5-14
9884,PG,1986,m514,,m,5-14
9885,PG,1987,m514,,m,5-14
9886,PG,1988,m514,,m,5-14
9887,PG,1989,m514,,m,5-14
9888,PG,1990,m514,,m,5-14
9889,PG,1991,m514,,m,5-14
9890,PG,1992,m514,,m,5-14
9891,PG,1993,m514,,m,5-14
9892,PG,1994,m514,,m,5-14
9893,PG,1995,m514,,m,5-14
9894,PG,1996,m514,,m,5-14
9895,PG,1997,m514,,m,5-14
9896,PG,1998,m514,,m,5-14
9897,PG,1999,m514,,m,5-14
9898,PG,2000,m514,,m,5-14
9899,PG,2001,m514,,m,5-14
9900,PG,2002,m514,,m,5-14
9901,PG,2003,m514,,m,5-14
9902,PG,2004,m514,,m,5-14
9903,PG,2005,m514,,m,5-14
9904,PG,2006,m514,,m,5-14
9905,PG,2007,m514,,m,5-14
9906,PG,2008,m514,,m,5-14
9907,PH,1980,m514,,m,5-14
9908,PH,1981,m514,,m,5-14
9909,PH,1982,m514,,m,5-14
9910,PH,1983,m514,,m,5-14
9911,PH,1984,m514,,m,5-14
9912,PH,1985,m514,,m,5-14
9913,PH,1986,m514,,m,5-14
9914,PH,1987,m514,,m,5-14
9915,PH,1988,m514,,m,5-14
9916,PH,1989,m514,,m,5-14
9917,PH,1990,m514,,m,5-14
9918,PH,1991,m514,,m,5-14
9919,PH,1992,m514,,m,5-14
9920,PH,1993,m514,,m,5-14
9921,PH,1994,m514,,m,5-14
9922,PH,1995,m514,,m,5-14
9923,PH,1996,m514,,m,5-14
9924,PH,1997,m514,,m,5-14
9925,PH,1998,m514,,m,5-14
9926,PH,1999,m514,,m,5-14
9927,PH,2000,m514,,m,5-14
9928,PH,2001,m514,,m,5-14
9929,PH,2002,m514,,m,5-14
9930,PH,2003,m514,,m,5-14
9931,PH,2004,m514,,m,5-14
9932,PH,2005,m514,,m,5-14
9933,PH,2006,m514,,m,5-14
9934,PH,2007,m514,,m,5-14
9935,PH,2008,m514,,m,5-14
9936,PK,1980,m514,,m,5-14
9937,PK,1981,m514,,m,5-14
9938,PK,1982,m514,,m,5-14
9939,PK,1983,m514,,m,5-14
9940,PK,1984,m514,,m,5-14
9941,PK,1985,m514,,m,5-14
9942,PK,1986,m514,,m,5-14
9943,PK,1987,m514,,m,5-14
9944,PK,1988,m514,,m,5-14
9945,PK,1989,m514,,m,5-14
9946,PK,1990,m514,,m,5-14
9947,PK,1991,m514,,m,5-14
9948,PK,1993,m514,,m,5-14
9949,PK,1994,m514,,m,5-14
9950,PK,1995,m514,,m,5-14
9951,PK,1996,m514,,m,5-14
9952,PK,1997,m514,,m,5-14
9953,PK,1998,m514,,m,5-14
9954,PK,1999,m514,,m,5-14
9955,PK,2000,m514,,m,5-14
9956,PK,2001,m514,,m,5-14
9957,PK,2002,m514,,m,5-14
9958,PK,2003,m514,,m,5-14
9959,PK,2004,m514,,m,5-14
9960,PK,2005,m514,,m,5-14
9961,PK,2006,m514,,m,5-14
9962,PK,2007,m514,,m,5-14
9963,PK,2008,m514,,m,5-14
9964,PL,1980,m514,,m,5-14
9965,PL,1981,m514,,m,5-14
9966,PL,1982,m514,,m,5-14
9967,PL,1983,m514,,m,5-14
9968,PL,1984,m514,,m,5-14
9969,PL,1985,m514,,m,5-14
9970,PL,1986,m514,,m,5-14
9971,PL,1987,m514,,m,5-14
9972,PL,1988,m514,,m,5-14
9973,PL,1989,m514,,m,5-14
9974,PL,1990,m514,,m,5-14
9975,PL,1991,m514,,m,5-14
9976,PL,1992,m514,,m,5-14
9977,PL,1993,m514,,m,5-14
9978,PL,1994,m514,,m,5-14
9979,PL,1995,m514,,m,5-14
9980,PL,1996,m514,,m,5-14
9981,PL,1997,m514,,m,5-14
9982,PL,1998,m514,,m,5-14
9983,PL,1999,m514,,m,5-14
9984,PL,2000,m514,,m,5-14
9985,PL,2001,m514,,m,5-14
9986,PL,2002,m514,,m,5-14
9987,PL,2003,m514,,m,5-14
9988,PL,2004,m514,,m,5-14
9989,PL,2005,m514,1.0,m,5-14
9990,PL,2006,m514,0.0,m,5-14
9991,PL,2007,m514,2.0,m,5-14
9992,PL,2008,m514,3.0,m,5-14
9993,PR,1980,m514,,m,5-14
9994,PR,1981,m514,,m,5-14
9995,PR,1982,m514,,m,5-14
9996,PR,1983,m514,,m,5-14
9997,PR,1984,m514,,m,5-14
9998,PR,1985,m514,,m,5-14
9999,PR,1986,m514,,m,5-14
10000,PR,1987,m514,,m,5-14
10001,PR,1988,m514,,m,5-14
10002,PR,1989,m514,,m,5-14
10003,PR,1990,m514,,m,5-14
10004,PR,1991,m514,,m,5-14
10005,PR,1993,m514,,m,5-14
10006,PR,1994,m514,,m,5-14
10007,PR,1995,m514,,m,5-14
10008,PR,1996,m514,,m,5-14
10009,PR,1997,m514,,m,5-14
10010,PR,1998,m514,,m,5-14
10011,PR,1999,m514,,m,5-14
10012,PR,2000,m514,,m,5-14
10013,PR,2001,m514,,m,5-14
10014,PR,2002,m514,,m,5-14
10015,PR,2003,m514,,m,5-14
10016,PR,2004,m514,,m,5-14
10017,PR,2005,m514,,m,5-14
10018,PR,2006,m514,,m,5-14
10019,PR,2007,m514,0.0,m,5-14
10020,PR,2008,m514,0.0,m,5-14
10021,PS,1980,m514,,m,5-14
10022,PS,1981,m514,,m,5-14
10023,PS,1982,m514,,m,5-14
10024,PS,1983,m514,,m,5-14
10025,PS,1984,m514,,m,5-14
10026,PS,1985,m514,,m,5-14
10027,PS,1986,m514,,m,5-14
10028,PS,1987,m514,,m,5-14
10029,PS,1988,m514,,m,5-14
10030,PS,1989,m514,,m,5-14
10031,PS,1990,m514,,m,5-14
10032,PS,1991,m514,,m,5-14
10033,PS,1992,m514,,m,5-14
10034,PS,1995,m514,,m,5-14
10035,PS,1996,m514,,m,5-14
10036,PS,1998,m514,,m,5-14
10037,PS,2000,m514,,m,5-14
10038,PS,2001,m514,,m,5-14
10039,PS,2002,m514,,m,5-14
10040,PS,2003,m514,,m,5-14
10041,PS,2004,m514,,m,5-14
10042,PS,2005,m514,,m,5-14
10043,PS,2006,m514,0.0,m,5-14
10044,PS,2007,m514,0.0,m,5-14
10045,PS,2008,m514,0.0,m,5-14
10046,PT,1980,m514,,m,5-14
10047,PT,1981,m514,,m,5-14
10048,PT,1982,m514,,m,5-14
10049,PT,1983,m514,,m,5-14
10050,PT,1984,m514,,m,5-14
10051,PT,1985,m514,,m,5-14
10052,PT,1986,m514,,m,5-14
10053,PT,1987,m514,,m,5-14
10054,PT,1988,m514,,m,5-14
10055,PT,1989,m514,,m,5-14
10056,PT,1990,m514,,m,5-14
10057,PT,1991,m514,,m,5-14
10058,PT,1992,m514,,m,5-14
10059,PT,1993,m514,,m,5-14
10060,PT,1994,m514,,m,5-14
10061,PT,1995,m514,,m,5-14
10062,PT,1996,m514,,m,5-14
10063,PT,1997,m514,,m,5-14
10064,PT,1998,m514,,m,5-14
10065,PT,1999,m514,,m,5-14
10066,PT,2000,m514,,m,5-14
10067,PT,2001,m514,,m,5-14
10068,PT,2002,m514,,m,5-14
10069,PT,2003,m514,,m,5-14
10070,PT,2004,m514,,m,5-14
10071,PT,2005,m514,2.0,m,5-14
10072,PT,2006,m514,3.0,m,5-14
10073,PT,2007,m514,3.0,m,5-14
10074,PT,2008,m514,1.0,m,5-14
10075,PW,1980,m514,,m,5-14
10076,PW,1981,m514,,m,5-14
10077,PW,1982,m514,,m,5-14
10078,PW,1983,m514,,m,5-14
10079,PW,1984,m514,,m,5-14
10080,PW,1985,m514,,m,5-14
10081,PW,1986,m514,,m,5-14
10082,PW,1987,m514,,m,5-14
10083,PW,1988,m514,,m,5-14
10084,PW,1989,m514,,m,5-14
10085,PW,1991,m514,,m,5-14
10086,PW,1992,m514,,m,5-14
10087,PW,1993,m514,,m,5-14
10088,PW,1994,m514,,m,5-14
10089,PW,1995,m514,,m,5-14
10090,PW,1996,m514,,m,5-14
10091,PW,1997,m514,,m,5-14
10092,PW,1998,m514,,m,5-14
10093,PW,1999,m514,,m,5-14
10094,PW,2001,m514,,m,5-14
10095,PW,2002,m514,,m,5-14
10096,PW,2003,m514,,m,5-14
10097,PW,2004,m514,,m,5-14
10098,PW,2005,m514,,m,5-14
10099,PW,2006,m514,0.0,m,5-14
10100,PW,2007,m514,0.0,m,5-14
10101,PW,2008,m514,,m,5-14
10102,PY,1980,m514,,m,5-14
10103,PY,1981,m514,,m,5-14
10104,PY,1982,m514,,m,5-14
10105,PY,1983,m514,,m,5-14
10106,PY,1984,m514,,m,5-14
10107,PY,1985,m514,,m,5-14
10108,PY,1986,m514,,m,5-14
10109,PY,1987,m514,,m,5-14
10110,PY,1988,m514,,m,5-14
10111,PY,1989,m514,,m,5-14
10112,PY,1990,m514,,m,5-14
10113,PY,1991,m514,,m,5-14
10114,PY,1992,m514,,m,5-14
10115,PY,1993,m514,,m,5-14
10116,PY,1994,m514,,m,5-14
10117,PY,1995,m514,,m,5-14
10118,PY,1996,m514,,m,5-14
10119,PY,1997,m514,,m,5-14
10120,PY,1998,m514,,m,5-14
10121,PY,1999,m514,,m,5-14
10122,PY,2000,m514,,m,5-14
10123,PY,2001,m514,,m,5-14
10124,PY,2002,m514,,m,5-14
10125,PY,2003,m514,,m,5-14
10126,PY,2004,m514,,m,5-14
10127,PY,2005,m514,,m,5-14
10128,PY,2006,m514,14.0,m,5-14
10129,PY,2007,m514,11.0,m,5-14
10130,PY,2008,m514,8.0,m,5-14
10131,QA,1980,m514,,m,5-14
10132,QA,1981,m514,,m,5-14
10133,QA,1982,m514,,m,5-14
10134,QA,1983,m514,,m,5-14
10135,QA,1984,m514,,m,5-14
10136,QA,1985,m514,,m,5-14
10137,QA,1986,m514,,m,5-14
10138,QA,1987,m514,,m,5-14
10139,QA,1988,m514,,m,5-14
10140,QA,1989,m514,,m,5-14
10141,QA,1990,m514,,m,5-14
10142,QA,1991,m514,,m,5-14
10143,QA,1993,m514,,m,5-14
10144,QA,1994,m514,,m,5-14
10145,QA,1995,m514,,m,5-14
10146,QA,1996,m514,,m,5-14
10147,QA,1997,m514,,m,5-14
10148,QA,1998,m514,,m,5-14
10149,QA,1999,m514,,m,5-14
10150,QA,2000,m514,,m,5-14
10151,QA,2001,m514,,m,5-14
10152,QA,2002,m514,,m,5-14
10153,QA,2003,m514,,m,5-14
10154,QA,2004,m514,,m,5-14
10155,QA,2005,m514,,m,5-14
10156,QA,2006,m514,,m,5-14
10157,QA,2007,m514,0.0,m,5-14
10158,QA,2008,m514,1.0,m,5-14
10159,RO,1980,m514,,m,5-14
10160,RO,1981,m514,,m,5-14
10161,RO,1982,m514,,m,5-14
10162,RO,1983,m514,,m,5-14
10163,RO,1984,m514,,m,5-14
10164,RO,1985,m514,,m,5-14
10165,RO,1986,m514,,m,5-14
10166,RO,1987,m514,,m,5-14
10167,RO,1988,m514,,m,5-14
10168,RO,1989,m514,,m,5-14
10169,RO,1990,m514,,m,5-14
10170,RO,1991,m514,,m,5-14
10171,RO,1992,m514,,m,5-14
10172,RO,1993,m514,,m,5-14
10173,RO,1994,m514,,m,5-14
10174,RO,1995,m514,,m,5-14
10175,RO,1996,m514,,m,5-14
10176,RO,1997,m514,,m,5-14
10177,RO,1998,m514,,m,5-14
10178,RO,1999,m514,,m,5-14
10179,RO,2000,m514,,m,5-14
10180,RO,2001,m514,,m,5-14
10181,RO,2002,m514,,m,5-14
10182,RO,2003,m514,,m,5-14
10183,RO,2004,m514,,m,5-14
10184,RO,2005,m514,26.0,m,5-14
10185,RO,2006,m514,21.0,m,5-14
10186,RO,2007,m514,13.0,m,5-14
10187,RO,2008,m514,14.0,m,5-14
10188,RS,2005,m514,3.0,m,5-14
10189,RS,2006,m514,4.0,m,5-14
10190,RS,2007,m514,0.0,m,5-14
10191,RS,2008,m514,1.0,m,5-14
10192,RU,1980,m514,,m,5-14
10193,RU,1981,m514,,m,5-14
10194,RU,1982,m514,,m,5-14
10195,RU,1983,m514,,m,5-14
10196,RU,1984,m514,,m,5-14
10197,RU,1985,m514,,m,5-14
10198,RU,1986,m514,,m,5-14
10199,RU,1987,m514,,m,5-14
10200,RU,1988,m514,,m,5-14
10201,RU,1989,m514,,m,5-14
10202,RU,1990,m514,,m,5-14
10203,RU,1991,m514,,m,5-14
10204,RU,1992,m514,,m,5-14
10205,RU,1993,m514,,m,5-14
10206,RU,1994,m514,,m,5-14
10207,RU,1995,m514,,m,5-14
10208,RU,1996,m514,,m,5-14
10209,RU,1997,m514,,m,5-14
10210,RU,1998,m514,,m,5-14
10211,RU,1999,m514,,m,5-14
10212,RU,2000,m514,,m,5-14
10213,RU,2001,m514,,m,5-14
10214,RU,2002,m514,,m,5-14
10215,RU,2003,m514,,m,5-14
10216,RU,2004,m514,,m,5-14
10217,RU,2005,m514,,m,5-14
10218,RU,2006,m514,,m,5-14
10219,RU,2007,m514,17.0,m,5-14
10220,RU,2008,m514,11.0,m,5-14
10221,RW,1980,m514,,m,5-14
10222,RW,1981,m514,,m,5-14
10223,RW,1983,m514,,m,5-14
10224,RW,1984,m514,,m,5-14
10225,RW,1985,m514,,m,5-14
10226,RW,1986,m514,,m,5-14
10227,RW,1987,m514,,m,5-14
10228,RW,1988,m514,,m,5-14
10229,RW,1989,m514,,m,5-14
10230,RW,1990,m514,,m,5-14
10231,RW,1991,m514,,m,5-14
10232,RW,1995,m514,,m,5-14
10233,RW,1996,m514,,m,5-14
10234,RW,1997,m514,,m,5-14
10235,RW,1998,m514,,m,5-14
10236,RW,1999,m514,,m,5-14
10237,RW,2000,m514,,m,5-14
10238,RW,2001,m514,,m,5-14
10239,RW,2002,m514,,m,5-14
10240,RW,2003,m514,,m,5-14
10241,RW,2004,m514,,m,5-14
10242,RW,2005,m514,,m,5-14
10243,RW,2006,m514,,m,5-14
10244,RW,2007,m514,44.0,m,5-14
10245,RW,2008,m514,29.0,m,5-14
10246,SA,1980,m514,,m,5-14
10247,SA,1981,m514,,m,5-14
10248,SA,1982,m514,,m,5-14
10249,SA,1983,m514,,m,5-14
10250,SA,1984,m514,,m,5-14
10251,SA,1985,m514,,m,5-14
10252,SA,1986,m514,,m,5-14
10253,SA,1987,m514,,m,5-14
10254,SA,1988,m514,,m,5-14
10255,SA,1989,m514,,m,5-14
10256,SA,1990,m514,,m,5-14
10257,SA,1991,m514,,m,5-14
10258,SA,1992,m514,,m,5-14
10259,SA,1993,m514,,m,5-14
10260,SA,1994,m514,,m,5-14
10261,SA,1996,m514,,m,5-14
10262,SA,1997,m514,,m,5-14
10263,SA,1998,m514,,m,5-14
10264,SA,1999,m514,,m,5-14
10265,SA,2000,m514,,m,5-14
10266,SA,2001,m514,,m,5-14
10267,SA,2002,m514,,m,5-14
10268,SA,2003,m514,,m,5-14
10269,SA,2004,m514,,m,5-14
10270,SA,2005,m514,,m,5-14
10271,SA,2006,m514,,m,5-14
10272,SA,2007,m514,,m,5-14
10273,SA,2008,m514,12.0,m,5-14
10274,SB,1980,m514,,m,5-14
10275,SB,1981,m514,,m,5-14
10276,SB,1982,m514,,m,5-14
10277,SB,1983,m514,,m,5-14
10278,SB,1984,m514,,m,5-14
10279,SB,1985,m514,,m,5-14
10280,SB,1986,m514,,m,5-14
10281,SB,1987,m514,,m,5-14
10282,SB,1988,m514,,m,5-14
10283,SB,1989,m514,,m,5-14
10284,SB,1990,m514,,m,5-14
10285,SB,1991,m514,,m,5-14
10286,SB,1992,m514,,m,5-14
10287,SB,1993,m514,,m,5-14
10288,SB,1994,m514,,m,5-14
10289,SB,1995,m514,,m,5-14
10290,SB,1996,m514,,m,5-14
10291,SB,1997,m514,,m,5-14
10292,SB,1998,m514,,m,5-14
10293,SB,1999,m514,,m,5-14
10294,SB,2000,m514,,m,5-14
10295,SB,2001,m514,,m,5-14
10296,SB,2002,m514,,m,5-14
10297,SB,2003,m514,,m,5-14
10298,SB,2004,m514,,m,5-14
10299,SB,2005,m514,,m,5-14
10300,SB,2006,m514,,m,5-14
10301,SB,2007,m514,5.0,m,5-14
10302,SB,2008,m514,3.0,m,5-14
10303,SC,1980,m514,,m,5-14
10304,SC,1981,m514,,m,5-14
10305,SC,1982,m514,,m,5-14
10306,SC,1983,m514,,m,5-14
10307,SC,1984,m514,,m,5-14
10308,SC,1985,m514,,m,5-14
10309,SC,1986,m514,,m,5-14
10310,SC,1987,m514,,m,5-14
10311,SC,1988,m514,,m,5-14
10312,SC,1989,m514,,m,5-14
10313,SC,1990,m514,,m,5-14
10314,SC,1993,m514,,m,5-14
10315,SC,1994,m514,,m,5-14
10316,SC,1995,m514,,m,5-14
10317,SC,1996,m514,,m,5-14
10318,SC,1997,m514,,m,5-14
10319,SC,1998,m514,,m,5-14
10320,SC,1999,m514,,m,5-14
10321,SC,2000,m514,,m,5-14
10322,SC,2001,m514,,m,5-14
10323,SC,2002,m514,,m,5-14
10324,SC,2003,m514,,m,5-14
10325,SC,2004,m514,,m,5-14
10326,SC,2005,m514,,m,5-14
10327,SC,2006,m514,,m,5-14
10328,SC,2007,m514,,m,5-14
10329,SC,2008,m514,0.0,m,5-14
10330,SD,1980,m514,,m,5-14
10331,SD,1981,m514,,m,5-14
10332,SD,1985,m514,,m,5-14
10333,SD,1986,m514,,m,5-14
10334,SD,1987,m514,,m,5-14
10335,SD,1988,m514,,m,5-14
10336,SD,1989,m514,,m,5-14
10337,SD,1990,m514,,m,5-14
10338,SD,1991,m514,,m,5-14
10339,SD,1992,m514,,m,5-14
10340,SD,1993,m514,,m,5-14
10341,SD,1994,m514,,m,5-14
10342,SD,1995,m514,,m,5-14
10343,SD,1996,m514,,m,5-14
10344,SD,1997,m514,,m,5-14
10345,SD,1998,m514,,m,5-14
10346,SD,1999,m514,,m,5-14
10347,SD,2000,m514,,m,5-14
10348,SD,2001,m514,,m,5-14
10349,SD,2002,m514,,m,5-14
10350,SD,2003,m514,,m,5-14
10351,SD,2004,m514,,m,5-14
10352,SD,2005,m514,,m,5-14
10353,SD,2006,m514,0.0,m,5-14
10354,SD,2007,m514,,m,5-14
10355,SD,2008,m514,277.0,m,5-14
10356,SE,1980,m514,,m,5-14
10357,SE,1981,m514,,m,5-14
10358,SE,1982,m514,,m,5-14
10359,SE,1983,m514,,m,5-14
10360,SE,1984,m514,,m,5-14
10361,SE,1985,m514,,m,5-14
10362,SE,1986,m514,,m,5-14
10363,SE,1987,m514,,m,5-14
10364,SE,1988,m514,,m,5-14
10365,SE,1989,m514,,m,5-14
10366,SE,1990,m514,,m,5-14
10367,SE,1991,m514,,m,5-14
10368,SE,1992,m514,,m,5-14
10369,SE,1993,m514,,m,5-14
10370,SE,1994,m514,,m,5-14
10371,SE,1995,m514,,m,5-14
10372,SE,1996,m514,,m,5-14
10373,SE,1997,m514,,m,5-14
10374,SE,1998,m514,,m,5-14
10375,SE,1999,m514,,m,5-14
10376,SE,2000,m514,,m,5-14
10377,SE,2001,m514,,m,5-14
10378,SE,2002,m514,,m,5-14
10379,SE,2003,m514,,m,5-14
10380,SE,2004,m514,,m,5-14
10381,SE,2005,m514,0.0,m,5-14
10382,SE,2006,m514,0.0,m,5-14
10383,SE,2007,m514,0.0,m,5-14
10384,SE,2008,m514,0.0,m,5-14
10385,SG,1980,m514,,m,5-14
10386,SG,1981,m514,,m,5-14
10387,SG,1982,m514,,m,5-14
10388,SG,1983,m514,,m,5-14
10389,SG,1984,m514,,m,5-14
10390,SG,1985,m514,,m,5-14
10391,SG,1986,m514,,m,5-14
10392,SG,1987,m514,,m,5-14
10393,SG,1988,m514,,m,5-14
10394,SG,1989,m514,,m,5-14
10395,SG,1990,m514,,m,5-14
10396,SG,1991,m514,,m,5-14
10397,SG,1992,m514,,m,5-14
10398,SG,1993,m514,,m,5-14
10399,SG,1994,m514,,m,5-14
10400,SG,1995,m514,,m,5-14
10401,SG,1996,m514,,m,5-14
10402,SG,1997,m514,,m,5-14
10403,SG,1998,m514,,m,5-14
10404,SG,1999,m514,,m,5-14
10405,SG,2000,m514,,m,5-14
10406,SG,2001,m514,,m,5-14
10407,SG,2002,m514,,m,5-14
10408,SG,2003,m514,,m,5-14
10409,SG,2004,m514,,m,5-14
10410,SG,2005,m514,,m,5-14
10411,SG,2006,m514,1.0,m,5-14
10412,SG,2007,m514,0.0,m,5-14
10413,SG,2008,m514,0.0,m,5-14
10414,SI,1980,m514,,m,5-14
10415,SI,1981,m514,,m,5-14
10416,SI,1982,m514,,m,5-14
10417,SI,1983,m514,,m,5-14
10418,SI,1984,m514,,m,5-14
10419,SI,1985,m514,,m,5-14
10420,SI,1986,m514,,m,5-14
10421,SI,1987,m514,,m,5-14
10422,SI,1988,m514,,m,5-14
10423,SI,1989,m514,,m,5-14
10424,SI,1990,m514,,m,5-14
10425,SI,1991,m514,,m,5-14
10426,SI,1992,m514,,m,5-14
10427,SI,1993,m514,,m,5-14
10428,SI,1994,m514,,m,5-14
10429,SI,1995,m514,,m,5-14
10430,SI,1996,m514,,m,5-14
